"ID","Study","Site","Reference","Latitude","Longitude","Study_year","Country","Biogeographic_realm","Past_disturbance","Disturbance_type","Forest_conversion","Restoration_activity","Land_use","Time_disturbed","Time_restored","Plants","Invertebrates","Birds","Herpetofauna","Mammals","Cover","Density","Biomass","Height","Litter","Ecological_metric","Restored_area","Degraded","Reference area","RR"
2760,143,91,"Fimbel_&_Fimbel_1996","0,216","30,316",1994,"Uganda","Afrotropic","open","-","secondary_forest","active_plantation","-","-",34,0,0,0,0,0,0,1,0,0,0,"structure","505,6","-","1126,7","-0.801302442"
2763,143,91,"Fimbel_&_Fimbel_1996","0,216","30,316",1994,"Uganda","Afrotropic","open","-","secondary_forest","active_plantation","-","-",34,0,0,0,0,0,0,1,0,0,0,"structure","270,9","-","1125,6","-1.424321757"
2761,143,91,"Fimbel_&_Fimbel_1996","0,216","30,316",1994,"Uganda","Afrotropic","open","-","secondary_forest","active_plantation","-","-",34,0,0,0,0,0,0,1,0,0,0,"structure","27,2","-","190,3","-1.945384801"
3854,207,122,"Fimbel_1994","7,549","-11,348",1992,"Sierra_Leone","Indo-Malay","agriculture","-","secondary_forest","passive","-","-","8,5",0,0,0,0,1,0,0,0,0,0,"abundance",368,"-",902,"-0.896531582"
3853,207,122,"Fimbel_1994","7,549","-11,348",1992,"Sierra_Leone","Indo-Malay","agriculture","-","secondary_forest","passive","-","-","8,5",0,0,0,0,1,0,0,0,0,0,"richness",11,"-",9,"0.200670695"
3855,207,122,"Fimbel_1994","7,549","-11,348",1992,"Sierra_Leone","Indo-Malay","agriculture","-","secondary_forest","passive","-","-","8,5",0,0,0,0,1,0,0,0,0,0,"diversity","2,13","-","1,39","0.426818233"
3863,208,116,"Floren_et_al_2001","6,046","116,703",1999,"Malaysia","Indo-Malay","agriculture","-","secondary_forest","passive","-","-",40,0,1,0,0,0,0,0,0,0,0,"abundance",17495,"-",48069,"-1.010722353"
3860,208,116,"Floren_et_al_2001","6,046","116,703",1999,"Malaysia","Indo-Malay","agriculture","-","secondary_forest","passive","-","-",15,0,1,0,0,0,0,0,0,0,0,"abundance",14501,"-",48069,"-1.198419866"
3857,208,116,"Floren_et_al_2001","6,046","116,703",1999,"Malaysia","Indo-Malay","agriculture","-","secondary_forest","passive","-","-",5,0,1,0,0,0,0,0,0,0,0,"abundance",3300,"-",48069,"-2.67871501"
3862,208,116,"Floren_et_al_2001","6,046","116,703",1999,"Malaysia","Indo-Malay","agriculture","-","secondary_forest","passive","-","-",40,0,1,0,0,0,0,0,0,0,0,"richness",49,"-",67,"-0.312872321"
3859,208,116,"Floren_et_al_2001","6,046","116,703",1999,"Malaysia","Indo-Malay","agriculture","-","secondary_forest","passive","-","-",15,0,1,0,0,0,0,0,0,0,0,"richness",41,"-",67,"-0.491120553"
3856,208,116,"Floren_et_al_2001","6,046","116,703",1999,"Malaysia","Indo-Malay","agriculture","-","secondary_forest","passive","-","-",5,0,1,0,0,0,0,0,0,0,0,"richness",21,"-",67,"-1.160170182"
3864,208,116,"Floren_et_al_2001","6,046","116,703",1999,"Malaysia","Indo-Malay","agriculture","-","secondary_forest","passive","-","-",40,0,1,0,0,0,0,0,0,0,0,"diversity","6,16","-","7,66","-0.217935206"
3861,208,116,"Floren_et_al_2001","6,046","116,703",1999,"Malaysia","Indo-Malay","agriculture","-","secondary_forest","passive","-","-",15,0,1,0,0,0,0,0,0,0,0,"diversity","5,16","-","7,66","-0.395075404"
3858,208,116,"Floren_et_al_2001","6,046","116,703",1999,"Malaysia","Indo-Malay","agriculture","-","secondary_forest","passive","-","-",5,0,1,0,0,0,0,0,0,0,0,"diversity",3,"-","7,66","-0.937399695"
2267,115,31,"Fonseca_1989",-19,-42,1986,"Brazil","Neotropic","burned","-","secondary_forest","passive","-","-","17,5",0,0,0,0,1,0,0,0,0,0,"abundance",132,"-","98,6","0.291730661"
2271,115,31,"Fonseca_1989",-19,-42,1986,"Brazil","Neotropic","burned","-","secondary_forest","passive","-","-","17,5",0,0,0,0,0,1,0,0,0,0,"structure","30,3","-","49,36","-0.487992667"
2268,115,31,"Fonseca_1989",-19,-42,1986,"Brazil","Neotropic","burned","-","secondary_forest","passive","-","-","17,5",0,0,0,0,1,0,0,0,0,0,"richness","10,66","-",7,"0.42058827"
2270,115,31,"Fonseca_1989",-19,-42,1986,"Brazil","Neotropic","burned","-","secondary_forest","passive","-","-","17,5",0,0,0,0,0,0,0,0,1,0,"structure","6,03","-","6,73","-0.109828133"
2269,115,31,"Fonseca_1989",-19,-42,1986,"Brazil","Neotropic","burned","-","secondary_forest","passive","-","-","17,5",0,0,0,0,1,0,0,0,0,0,"diversity","1,8","-","1,43","0.232913343"
2273,115,31,"Fonseca_1989",-19,-42,1986,"Brazil","Neotropic","burned","-","secondary_forest","passive","-","-","17,5",0,0,0,0,0,0,0,0,0,1,"structure","1,14","-","1,66","-0.37578934"
2272,115,31,"Fonseca_1989",-19,-42,1986,"Brazil","Neotropic","burned","-","secondary_forest","passive","-","-","17,5",0,0,0,0,0,0,1,0,0,0,"structure","0,09","-","0,93","-2.305805708"
609,34,42,"Fredericksen_&_Fredericksen_2002","-15,75",-63,1999,"Bolivia","Neotropic","burned","-","secondary_forest","passive","-","-",4,0,0,0,0,0,1,0,0,0,0,"structure",79,"-",80,"-0.012578782"
598,34,42,"Fredericksen_&_Fredericksen_2002","-15,75",-63,1999,"Bolivia","Neotropic","burned","-","secondary_forest","passive","-","-",4,0,1,0,0,0,0,0,0,0,0,"abundance","51,1","-","83,6","-0.492259023"
610,34,42,"Fredericksen_&_Fredericksen_2002","-15,75",-63,1999,"Bolivia","Neotropic","burned","-","secondary_forest","passive","-","-",4,0,0,0,0,0,1,0,0,0,0,"structure",30,"-",10,"1.098612289"
608,34,42,"Fredericksen_&_Fredericksen_2002","-15,75",-63,1999,"Bolivia","Neotropic","burned","-","secondary_forest","passive","-","-",4,0,0,0,0,0,1,0,0,0,0,"structure",22,"-",96,"-1.473305738"
599,34,42,"Fredericksen_&_Fredericksen_2002","-15,75",-63,1999,"Bolivia","Neotropic","burned","-","secondary_forest","passive","-","-",4,0,1,0,0,0,0,0,0,0,0,"abundance","21,1","-","26,8","-0.239128847"
594,34,42,"Fredericksen_&_Fredericksen_2002","-15,75",-63,1999,"Bolivia","Neotropic","burned","-","secondary_forest","passive","-","-",4,0,0,0,0,1,0,0,0,0,0,"abundance","15,5","-","10,8","0.36129389"
603,34,42,"Fredericksen_&_Fredericksen_2002","-15,75",-63,1999,"Bolivia","Neotropic","burned","-","secondary_forest","passive","-","-",4,0,1,0,0,0,0,0,0,0,0,"abundance",15,"-","14,4","0.040821995"
600,34,42,"Fredericksen_&_Fredericksen_2002","-15,75",-63,1999,"Bolivia","Neotropic","burned","-","secondary_forest","passive","-","-",4,0,1,0,0,0,0,0,0,0,0,"abundance",7,"-","3,6","0.664976304"
595,34,42,"Fredericksen_&_Fredericksen_2002","-15,75",-63,1999,"Bolivia","Neotropic","burned","-","secondary_forest","passive","-","-",4,0,0,0,0,1,0,0,0,0,0,"richness",4,"-",3,"0.287682072"
593,34,42,"Fredericksen_&_Fredericksen_2002","-15,75",-63,1999,"Bolivia","Neotropic","burned","-","secondary_forest","passive","-","-",4,0,0,0,1,0,0,0,0,0,0,"abundance",4,"-","1,88","0.755022584"
605,34,42,"Fredericksen_&_Fredericksen_2002","-15,75",-63,1999,"Bolivia","Neotropic","burned","-","secondary_forest","passive","-","-",4,0,1,0,0,0,0,0,0,0,0,"abundance","2,5","-","0,75","1.203972804"
597,34,42,"Fredericksen_&_Fredericksen_2002","-15,75",-63,1999,"Bolivia","Neotropic","burned","-","secondary_forest","passive","-","-",4,0,0,0,1,0,0,0,0,0,0,"richness","2,4","-","1,4","0.538996501"
607,34,42,"Fredericksen_&_Fredericksen_2002","-15,75",-63,1999,"Bolivia","Neotropic","burned","-","secondary_forest","passive","-","-",4,0,1,0,0,0,0,0,0,0,0,"abundance","2,3","-",4,"-0.553385238"
601,34,42,"Fredericksen_&_Fredericksen_2002","-15,75",-63,1999,"Bolivia","Neotropic","burned","-","secondary_forest","passive","-","-",4,0,1,0,0,0,0,0,0,0,0,"abundance",2,"-","6,4","-1.16315081"
606,34,42,"Fredericksen_&_Fredericksen_2002","-15,75",-63,1999,"Bolivia","Neotropic","burned","-","secondary_forest","passive","-","-",4,0,1,0,0,0,0,0,0,0,0,"abundance",2,"-","2,5","-0.223143551"
604,34,42,"Fredericksen_&_Fredericksen_2002","-15,75",-63,1999,"Bolivia","Neotropic","burned","-","secondary_forest","passive","-","-",4,0,1,0,0,0,0,0,0,0,0,"abundance","1,8","-","1,25","0.364643114"
602,34,42,"Fredericksen_&_Fredericksen_2002","-15,75",-63,1999,"Bolivia","Neotropic","burned","-","secondary_forest","passive","-","-",4,0,1,0,0,0,0,0,0,0,0,"abundance","1,1","-","1,6","-0.374693449"
596,34,42,"Fredericksen_&_Fredericksen_2002","-15,75",-63,1999,"Bolivia","Neotropic","burned","-","secondary_forest","passive","-","-",4,0,0,0,1,0,0,0,0,0,0,"abundance","0,5","-","0,38","0.274436846"
3866,209,162,"Fukushima_et_al_2008","18,553","98,515",2006,"Thailand","Indo-Malay","agriculture","-","secondary_forest","passive","-","-","24,5",1,0,0,0,0,0,0,0,0,0,"abundance","267,43","-","171,86","0.442188941"
3878,209,162,"Fukushima_et_al_2008","18,553","98,515",2006,"Thailand","Indo-Malay","agriculture","-","secondary_forest","passive","-","-","39,5",0,0,0,0,0,0,0,1,0,0,"structure",210,"-",240,"-0.133531393"
3873,209,162,"Fukushima_et_al_2008","18,553","98,515",2006,"Thailand","Indo-Malay","agriculture","-","secondary_forest","passive","-","-","39,5",1,0,0,0,0,0,0,0,0,0,"abundance","161,57","-","171,86","-0.06171624"
3868,209,162,"Fukushima_et_al_2008","18,553","98,515",2006,"Thailand","Indo-Malay","agriculture","-","secondary_forest","passive","-","-","24,5",0,0,0,0,0,0,0,1,0,0,"structure",115,"-",240,"-0.735706795"
3865,209,162,"Fukushima_et_al_2008","18,553","98,515",2006,"Thailand","Indo-Malay","agriculture","-","secondary_forest","passive","-","-","24,5",1,0,0,0,0,0,0,0,0,0,"richness","24,57","-","26,14","-0.061991676"
3872,209,162,"Fukushima_et_al_2008","18,553","98,515",2006,"Thailand","Indo-Malay","agriculture","-","secondary_forest","passive","-","-","39,5",1,0,0,0,0,0,0,0,0,0,"richness","23,29","-","26,14","-0.115735952"
3874,209,162,"Fukushima_et_al_2008","18,553","98,515",2006,"Thailand","Indo-Malay","agriculture","-","secondary_forest","passive","-","-","39,5",1,0,0,0,0,0,0,0,0,0,"diversity","7,98","-","9,43","-0.166985217"
3867,209,162,"Fukushima_et_al_2008","18,553","98,515",2006,"Thailand","Indo-Malay","agriculture","-","secondary_forest","passive","-","-","24,5",1,0,0,0,0,0,0,0,0,0,"diversity","6,78","-","9,43","-0.329135579"
3875,209,162,"Fukushima_et_al_2008","18,553","98,515",2006,"Thailand","Indo-Malay","agriculture","-","secondary_forest","passive","-","-","39,5",1,0,0,0,0,0,0,0,0,0,"similarity","0,64","-","0,61","0.035519585"
3869,209,162,"Fukushima_et_al_2008","18,553","98,515",2006,"Thailand","Indo-Malay","agriculture","-","secondary_forest","passive","-","-","24,5",1,0,0,0,0,0,0,0,0,0,"similarity","0,52","-","0,61","-0.170984117"
3877,209,162,"Fukushima_et_al_2008","18,553","98,515",2006,"Thailand","Indo-Malay","agriculture","-","secondary_forest","passive","-","-","39,5",1,0,0,0,0,0,0,0,0,0,"similarity","0,27","-","0,3","-0.096046244"
3871,209,162,"Fukushima_et_al_2008","18,553","98,515",2006,"Thailand","Indo-Malay","agriculture","-","secondary_forest","passive","-","-","24,5",1,0,0,0,0,0,0,0,0,0,"similarity","0,25","-","0,3","-0.169320631"
3876,209,162,"Fukushima_et_al_2008","18,553","98,515",2006,"Thailand","Indo-Malay","agriculture","-","secondary_forest","passive","-","-","39,5",1,0,0,0,0,0,0,0,0,0,"similarity","0,15","-","0,18","-0.210001049"
3870,209,162,"Fukushima_et_al_2008","18,553","98,515",2006,"Thailand","Indo-Malay","agriculture","-","secondary_forest","passive","-","-","24,5",1,0,0,0,0,0,0,0,0,0,"similarity","0,1","-","0,18","-0.576112368"
2768,144,185,"Fule_et_al_2007","36,366","-113,11",2005,"USA","Neoarctic","NA","-","secondary_forest","passive","-","NA","NA",0,0,0,0,0,1,0,0,0,0,"structure","57,25","-",61,"-0.063446222"
2771,144,185,"Fule_et_al_2007","36,366","-113,11",2005,"USA","Neoarctic","NA","-","secondary_forest","passive","-","NA","NA",0,0,0,0,0,1,0,0,0,0,"structure","57,25","-","51,25","0.110712024"
2770,144,185,"Fule_et_al_2007","36,366","-113,11",2005,"USA","Neoarctic","NA","-","secondary_forest","passive","-","NA","NA",0,0,0,0,0,0,0,0,1,0,"structure","35,3","-","67,6","-0.649725019"
2764,144,185,"Fule_et_al_2007","36,366","-113,11",2005,"USA","Neoarctic","NA","-","secondary_forest","active_managed","-","-",2,0,0,0,0,0,1,0,0,0,0,"structure","34,25","-",61,"-0.577187299"
2767,144,185,"Fule_et_al_2007","36,366","-113,11",2005,"USA","Neoarctic","NA","-","secondary_forest","active_managed","-","-",7,0,0,0,0,0,1,0,0,0,0,"structure",25,"-","51,25","-0.717839793"
2766,144,185,"Fule_et_al_2007","36,366","-113,11",2005,"USA","Neoarctic","NA","-","secondary_forest","active_managed","-","-",7,0,0,0,0,0,0,0,0,1,0,"structure","14,68","-","67,6","-1.527462617"
2765,144,185,"Fule_et_al_2007","36,366","-113,11",2005,"USA","Neoarctic","NA","-","secondary_forest","active_managed","-","-",2,0,0,0,0,0,0,0,1,0,0,"structure","0,79","-","1,9","-0.8812904"
2769,144,185,"Fule_et_al_2007","36,366","-113,11",2005,"USA","Neoarctic","NA","-","secondary_forest","passive","-","NA","NA",0,0,0,0,0,0,0,1,0,0,"structure","0,78","-","1,9","-0.884480195"
641,36,98,"Garcia-Fernandez_et_al_2003",2,"98,5",1998,"Indonesia","Indo-Malay","NA","-","secondary_forest","passive","-","-",35,1,0,0,0,0,0,0,0,0,0,"richness","50,34","-","50,87","-0.010473369"
638,36,98,"Garcia-Fernandez_et_al_2003",2,"98,5",1998,"Indonesia","Indo-Malay","NA","-","secondary_forest","passive","-","-",35,1,0,0,0,0,0,0,0,0,0,"richness","38,55","-","36,43","0.056563489"
639,36,98,"Garcia-Fernandez_et_al_2003",2,"98,5",1998,"Indonesia","Indo-Malay","NA","-","secondary_forest","passive","-","-",35,1,0,0,0,0,0,0,0,0,0,"richness","25,88","-","25,17","0.02781766"
640,36,98,"Garcia-Fernandez_et_al_2003",2,"98,5",1998,"Indonesia","Indo-Malay","NA","-","secondary_forest","passive","-","-",35,1,0,0,0,0,0,0,0,0,0,"richness","25,52","-","31,99","-0.225960895"
3880,210,87,"Gardner_et_al_2007","-0,913","-52,561",2005,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","16,5",0,0,0,1,0,0,0,0,0,0,"abundance",515,"-",510,"0.009756175"
3884,210,87,"Gardner_et_al_2007","-0,913","-52,561",2005,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","16,5",0,0,0,1,0,0,0,0,0,0,"abundance",515,"-",510,"0.009756175"
3882,210,87,"Gardner_et_al_2007","-0,913","-52,561",2005,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","16,5",0,0,0,1,0,0,0,0,0,0,"richness","18,5","-","23,6","-0.24347598"
3886,210,87,"Gardner_et_al_2007","-0,913","-52,561",2005,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","16,5",0,0,0,1,0,0,0,0,0,0,"richness","17,5","-","29,65","-0.527261245"
3883,210,87,"Gardner_et_al_2007","-0,913","-52,561",2005,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","16,5",0,0,0,1,0,0,0,0,0,0,"richness",15,"-",25,"-0.510825624"
3879,210,87,"Gardner_et_al_2007","-0,913","-52,561",2005,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","16,5",0,0,0,1,0,0,0,0,0,0,"richness",14,"-",22,"-0.451985124"
3885,210,87,"Gardner_et_al_2007","-0,913","-52,561",2005,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","16,5",0,0,0,1,0,0,0,0,0,0,"diversity","2,91","-","5,1","-0.561087459"
3881,210,87,"Gardner_et_al_2007","-0,913","-52,561",2005,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","16,5",0,0,0,1,0,0,0,0,0,0,"diversity","2,66","-","4,67","-0.562832949"
647,37,85,"Gardner_et_al_2008","-0,975","-52,5",2005,"Brazil","Neotropic","NA","-","secondary_forest","passive","-","-","16,5",0,1,0,0,0,0,0,0,0,0,"abundance",2077,"-",5208,"-0.91927136"
646,37,85,"Gardner_et_al_2008","-0,975","-52,5",2005,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-","4,5",0,1,0,0,0,0,0,0,0,0,"abundance",1918,"-",5208,"-0.998912928"
645,37,85,"Gardner_et_al_2008","-0,975","-52,5",2005,"Brazil","Neotropic","NA","-","secondary_forest","passive","-","-","16,5",0,1,0,0,0,0,0,0,0,0,"richness",48,"-",72,"-0.405465108"
644,37,85,"Gardner_et_al_2008","-0,975","-52,5",2005,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-","4,5",0,1,0,0,0,0,0,0,0,0,"richness",43,"-",72,"-0.515466003"
643,37,85,"Gardner_et_al_2008","-0,975","-52,5",2005,"Brazil","Neotropic","NA","-","secondary_forest","passive","-","-","16,5",0,1,0,0,0,0,0,0,0,0,"abundance","26,7","-",102,"-1.340309248"
642,37,85,"Gardner_et_al_2008","-0,975","-52,5",2005,"Brazil","Neotropic","NA","-","secondary_forest","active_plantation","-","-","4,5",0,1,0,0,0,0,0,0,0,0,"abundance","20,2","-",102,"-1.619290209"
3891,211,164,"Glor_et_al_2001","19,06","-69,586",1997,"Dominican_Republic","Neotropic","agriculture","-","secondary_forest","passive","-","-","7,5",0,0,0,1,0,0,0,0,0,0,"abundance",215,"-",56,"1.345286337"
3894,211,164,"Glor_et_al_2001","19,06","-69,586",1997,"Dominican_Republic","Neotropic","plantation","-","secondary_forest","passive","-","-",80,0,0,0,1,0,0,0,0,0,0,"abundance",155,"-",56,"1.018073426"
3888,211,164,"Glor_et_al_2001","19,06","-69,586",1997,"Dominican_Republic","Neotropic","pasture","-","secondary_forest","passive","-","-",4,0,0,0,1,0,0,0,0,0,0,"abundance",120,"-",56,"0.762140052"
3890,211,164,"Glor_et_al_2001","19,06","-69,586",1997,"Dominican_Republic","Neotropic","agriculture","-","secondary_forest","passive","-","-","7,5",0,0,0,1,0,0,0,0,0,0,"richness",8,"-",6,"0.287682072"
3893,211,164,"Glor_et_al_2001","19,06","-69,586",1997,"Dominican_Republic","Neotropic","plantation","-","secondary_forest","passive","-","-",80,0,0,0,1,0,0,0,0,0,0,"richness",8,"-",6,"0.287682072"
3887,211,164,"Glor_et_al_2001","19,06","-69,586",1997,"Dominican_Republic","Neotropic","pasture","-","secondary_forest","passive","-","-",4,0,0,0,1,0,0,0,0,0,0,"richness","6,5","-",6,"0.080042708"
3895,211,164,"Glor_et_al_2001","19,06","-69,586",1997,"Dominican_Republic","Neotropic","plantation","-","secondary_forest","passive","-","-",80,0,0,0,1,0,0,0,0,0,0,"diversity","2,8","-","1,7","0.498991166"
3892,211,164,"Glor_et_al_2001","19,06","-69,586",1997,"Dominican_Republic","Neotropic","agriculture","-","secondary_forest","passive","-","-","7,5",0,0,0,1,0,0,0,0,0,0,"diversity","1,79","-","1,7","0.051587369"
3889,211,164,"Glor_et_al_2001","19,06","-69,586",1997,"Dominican_Republic","Neotropic","pasture","-","secondary_forest","passive","-","-",4,0,0,0,1,0,0,0,0,0,0,"diversity","1,36","-","1,7","-0.223143551"
3903,155,14,"Gollan_et_al_2011","-32,221","150,896",2005,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-","8,5",0,1,0,0,0,0,0,0,0,0,"abundance","165,78","-",210,"-0.236459327"
3897,155,14,"Gollan_et_al_2011","-32,221","150,896",2005,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-",2,0,1,0,0,0,0,0,0,0,0,"abundance",106,"-",210,"-0.683668437"
3902,155,14,"Gollan_et_al_2011","-32,221","150,896",2005,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-","8,5",0,1,0,0,0,0,0,0,0,0,"richness","7,33","-",8,"-0.087011377"
2917,155,14,"Gollan_et_al_2011","-32,221","150,896",2005,"Australia","Australasia","agriculture","-","secondary_forest","active_plantation","-","-",5,0,1,0,0,0,0,0,0,0,0,"richness",7,"-",6,"0.15415068"
3896,155,14,"Gollan_et_al_2011","-32,221","150,896",2005,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-",2,0,1,0,0,0,0,0,0,0,0,"richness","6,33","-",8,"-0.233614851"
2916,155,14,"Gollan_et_al_2011","-32,221","150,896",2005,"Australia","Australasia","agriculture","-","secondary_forest","active_plantation","-","-",5,0,1,0,0,0,0,0,0,0,0,"richness",4,"-",8,"-0.693147181"
3904,155,14,"Gollan_et_al_2011","-32,221","150,896",2005,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-","8,5",0,1,0,0,0,0,0,0,0,0,"diversity","1,84","-","1,67","0.096941945"
3898,155,14,"Gollan_et_al_2011","-32,221","150,896",2005,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-",2,0,1,0,0,0,0,0,0,0,0,"diversity","1,56","-","1,67","-0.070276843"
3899,155,14,"Gollan_et_al_2011","-32,221","150,896",2005,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-",2,0,1,0,0,0,0,0,0,0,0,"similarity","0,82","-","0,62","0.27822893"
3901,155,14,"Gollan_et_al_2011","-32,221","150,896",2005,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-",2,0,1,0,0,0,0,0,0,0,0,"similarity","0,54","-","0,66","-0.208935205"
3905,155,14,"Gollan_et_al_2011","-32,221","150,896",2005,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-","8,5",0,1,0,0,0,0,0,0,0,0,"similarity","0,48","-","0,62","-0.255933374"
3900,155,14,"Gollan_et_al_2011","-32,221","150,896",2005,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-",2,0,1,0,0,0,0,0,0,0,0,"similarity","0,46","-","0,27","0.54522705"
3907,155,14,"Gollan_et_al_2011","-32,221","150,896",2005,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-","8,5",0,1,0,0,0,0,0,0,0,0,"similarity","0,35","-","0,66","-0.631137106"
